Date,Price,Route,From
12-08-2024 08:00,73.0,,sea
13-08-2024 08:00,73.0,,sea
14-08-2024 08:00,73.0,,sea
15-08-2024 08:00,73.0,,sea
16-08-2024 08:00,73.0,,sea
17-08-2024 08:00,73.0,,sea
18-08-2024 08:00,73.0,,sea
19-08-2024 08:00,73.0,,sea
20-08-2024 08:00,73.0,,sea
21-08-2024 08:00,73.0,,sea
22-08-2024 08:00,73.0,,sea
23-08-2024 08:00,73.0,,sea
24-08-2024 08:00,73.0,,sea
25-08-2024 08:00,73.0,,sea
26-08-2024 08:00,73.0,,sea
27-08-2024 08:00,73.0,,sea
28-08-2024 08:00,73.0,,sea
29-08-2024 08:00,73.0,,sea
30-08-2024 08:00,73.0,,sea
31-08-2024 08:00,73.0,,sea
01-09-2024 08:00,73.0,,sea
02-09-2024 08:00,73.0,,sea
03-09-2024 08:00,73.0,,sea
04-09-2024 08:00,73.0,,sea
05-09-2024 08:00,73.0,,sea
06-09-2024 08:00,73.0,,sea
07-09-2024 08:00,73.0,,sea
08-09-2024 08:00,73.0,,sea
09-09-2024 08:00,73.0,,sea
10-09-2024 08:00,73.0,,sea
11-09-2024 08:00,73.0,,sea
12-09-2024 08:00,73.0,,sea
13-09-2024 08:00,73.0,,sea
14-09-2024 08:00,73.0,,sea
15-09-2024 08:00,73.0,,sea
16-09-2024 08:00,73.0,,sea
17-09-2024 08:00,73.0,,sea
18-09-2024 08:00,73.0,,sea
19-09-2024 08:00,73.0,,sea
20-09-2024 08:00,73.0,,sea
21-09-2024 08:00,73.0,,sea
22-09-2024 08:00,73.0,,sea
23-09-2024 08:00,73.0,,sea
24-09-2024 08:00,73.0,,sea
25-09-2024 08:00,73.0,,sea
26-09-2024 08:00,73.0,,sea
27-09-2024 08:00,73.0,,sea
28-09-2024 08:00,73.0,,sea
29-09-2024 08:00,73.0,,sea
30-09-2024 08:00,73.0,,sea
01-10-2024 08:00,73.0,,sea
02-10-2024 08:00,73.0,,sea
03-10-2024 08:00,73.0,,sea
04-10-2024 08:00,73.0,,sea
05-10-2024 08:00,73.0,,sea
06-10-2024 08:00,73.0,,sea
07-10-2024 08:00,73.0,,sea
08-10-2024 08:00,73.0,,sea
09-10-2024 08:00,73.0,,sea
10-10-2024 08:00,73.0,,sea
11-10-2024 08:00,73.0,,sea
12-10-2024 08:00,73.0,,sea
13-10-2024 08:00,73.0,,sea
14-10-2024 08:00,73.0,,sea
15-10-2024 08:00,73.0,,sea
16-10-2024 08:00,73.0,,sea
17-10-2024 08:00,73.0,,sea
18-10-2024 08:00,73.0,,sea
19-10-2024 08:00,73.0,,sea
20-10-2024 08:00,73.0,,sea
21-10-2024 08:00,73.0,,sea
22-10-2024 08:00,73.0,,sea
23-10-2024 08:00,73.0,,sea
24-10-2024 08:00,73.0,,sea
25-10-2024 08:00,73.0,,sea
26-10-2024 08:00,73.0,,sea
27-10-2024 08:00,73.0,,sea
28-10-2024 08:00,73.0,,sea
29-10-2024 08:00,73.0,,sea
30-10-2024 08:00,73.0,,sea
31-10-2024 08:00,73.0,,sea
